代號,名稱,年月日,開盤價元,最高價元,最低價元,收盤價元,成交量千股,成交值千元,報酬率,週轉率,天數,obs_count
3062,建漢,2022-02-14 00:00:00,26.1572,26.456699,25.608101,25.757799,"3,540","91,651",-3.7313001,1.0773,-9,203
3062,建漢,2022-02-15 00:00:00,26.1572,26.456699,25.508301,25.508301,"2,849","74,245",-.96899998,.86699998,-8,203
3062,建漢,2022-02-16 00:00:00,26.257,26.406799,25.658001,25.8078,"2,998","77,707",1.1742001,.91229999,-7,203
3062,建漢,2022-02-17 00:00:00,25.9575,26.706301,25.9076,26.1572,"4,212","110,772",1.354,1.2818,-6,203
3062,建漢,2022-02-18 00:00:00,25.8577,26.406799,25.757799,26.1073,"2,949","77,115",-.1908,.89740002,-5,203
3062,建漢,2022-02-21 00:00:00,26.007401,26.1572,25.558201,25.8078,"2,498","64,647",-1.1472,.76020002,-4,203
3062,建漢,2022-02-22 00:00:00,25.8078,26.0574,24.509899,24.9592,"4,736","119,155",-3.2881999,1.4412,-3,203
3062,建漢,2022-02-23 00:00:00,25.1588,25.508301,25.0091,25.3585,"1,828","46,211",1.6,.55629998,-2,203
3062,建漢,2022-02-24 00:00:00,24.9592,25.059,23.9109,23.9109,"6,720","162,990",-5.7087002,2.0450001,-1,203
3062,建漢,2022-02-25 00:00:00,24.459999,24.759501,24.1105,24.3102,"2,809","68,741",1.6701,.85479999,0,203
3062,建漢,2022-03-01 00:00:00,24.609699,26.706301,24.509899,26.706301,"11,529","300,076",9.8563004,3.5085001,1,203
3062,建漢,2022-03-02 00:00:00,26.656401,27.2055,25.8078,26.2071,"27,565","729,864",-1.8692,8.3885002,2,203
3062,建漢,2022-03-03 00:00:00,26.606501,26.656401,25.608101,25.608101,"7,535","196,261",-2.2857001,2.293,3,203
3062,建漢,2022-03-04 00:00:00,25.4084,25.9575,25.0091,25.1089,"4,962","126,582",-1.9493001,1.51,4,203
3062,建漢,2022-03-07 00:00:00,24.759501,24.759501,23.611401,23.661301,"5,927","142,495",-5.7653999,1.8037,5,203
3062,建漢,2022-03-08 00:00:00,22.9624,23.9109,22.762699,23.0123,"5,798","134,906",-2.7426,1.7644,6,203
3062,建漢,2022-03-09 00:00:00,23.411699,23.711201,22.8626,23.461599,"3,624","84,604",1.9523,1.1028,7,203
3062,建漢,2022-03-10 00:00:00,23.9608,24.7096,23.9608,24.3601,"4,195","102,544",3.8297999,1.2766,8,203
3062,建漢,2022-03-11 00:00:00,24.2603,24.759501,24.1105,24.609699,"2,505","61,468",1.0246,.76230001,9,203
3062,建漢,2022-03-14 00:00:00,24.509899,24.759501,24.0606,24.3601,"2,175","53,009",-1.0142,.66189998,10,203
3062,建漢,2022-03-15 00:00:00,24.3102,24.3102,23.611401,23.711201,"2,307","55,150",-2.6638999,.70209998,11,203
3062,建漢,2022-03-16 00:00:00,24.2603,24.459999,23.811001,23.9109,"2,489","60,185",.84210002,.75739998,12,203
3062,建漢,2022-03-17 00:00:00,24.559799,24.909201,24.41,24.7096,"3,319","81,991",3.3403001,1.01,13,203
3062,建漢,2022-03-18 00:00:00,24.7096,26.2071,24.559799,26.1073,"13,625","352,556",5.6566,4.1462998,14,203
3062,建漢,2022-03-21 00:00:00,26.0574,26.257,25.308599,25.4583,"6,461","166,201",-2.4856999,1.9662,15,203
3062,建漢,2022-03-22 00:00:00,25.608101,26.1073,25.258699,26.007401,"3,949","101,869",2.1568999,1.2017,16,203
3062,建漢,2022-03-23 00:00:00,26.0574,26.1073,25.508301,25.707899,"3,155","81,528",-1.1516,.9601,17,203
3062,建漢,2022-03-24 00:00:00,25.757799,26.9559,25.658001,26.3069,"15,945","423,494",2.3301001,4.8523002,18,203
3062,建漢,2022-03-25 00:00:00,26.556499,28.9027,26.506599,28.9027,"56,928","1,610,983",9.8671999,17.3241,19,203
3062,建漢,2022-03-28 00:00:00,28.1539,28.253799,27.2554,28.0541,"29,654","826,960",-2.9361,9.0242004,20,203
3062,建漢,2022-03-29 00:00:00,28.104,28.303699,27.2554,27.4051,"17,106","476,151",-2.3132,5.2055998,21,203
3062,建漢,2022-03-30 00:00:00,27.954201,28.4035,27.7047,27.854401,"14,979","420,753",1.6393,4.5584002,22,203
3062,建漢,2022-03-31 00:00:00,27.954201,28.0541,27.3053,27.504999,"7,559","209,019",-1.2545,2.3002999,23,203
3062,建漢,2022-04-01 00:00:00,27.1056,27.3053,26.806101,26.806101,"5,085","137,395",-2.5408001,1.5475,24,203
3062,建漢,2022-04-06 00:00:00,26.556499,27.1056,26.506599,26.756201,"3,077","82,735",-.18619999,.9364,25,203
3062,建漢,2022-04-07 00:00:00,27.1056,28.104,26.456699,26.456699,"17,074","469,688",-1.1194,5.1959,26,203
3062,建漢,2022-04-08 00:00:00,26.606501,27.2055,26.406799,26.506599,"7,187","192,341",.18870001,2.1870999,27,203
3062,建漢,2022-04-11 00:00:00,26.556499,26.606501,24.459999,24.459999,"8,917","224,632",-7.7213001,2.7135999,28,203
3062,建漢,2022-04-12 00:00:00,24.1105,24.759501,23.811001,24.2104,"4,234","102,839",-1.0204,1.2885,29,203
3062,建漢,2022-04-13 00:00:00,24.459999,24.909201,24.41,24.909201,"2,498","61,784",2.8866,.76020002,30,203
3062,建漢,2022-04-14 00:00:00,25.1588,25.1588,24.41,24.559799,"1,976","48,941",-1.4028,.6013,31,203
3062,建漢,2022-04-15 00:00:00,24.559799,24.559799,23.761101,23.761101,"2,556","61,541",-3.2520001,.77780002,32,203
3062,建漢,2022-04-18 00:00:00,23.761101,24.41,23.661301,23.860901,"2,524","60,757",.42019999,.76810002,33,203
3062,建漢,2022-04-19 00:00:00,24.3601,24.459999,23.9608,23.9608,"1,448","35,036",.41839999,.44069999,34,203
3062,建漢,2022-04-20 00:00:00,24.41,25.1089,24.0606,24.609699,"4,930","121,796",2.7083001,1.5003,35,203
3062,建漢,2022-04-21 00:00:00,24.809401,25.0091,24.3102,24.3601,"2,398","59,170",-1.0142,.72979999,36,203
3062,建漢,2022-04-22 00:00:00,24.1105,24.2603,23.9608,24.0107,"1,846","44,497",-1.4344,.5618,37,203
3062,建漢,2022-04-25 00:00:00,23.511499,23.511499,22.762699,22.8127,"2,740","63,169",-4.9896002,.83380002,38,203
3062,建漢,2022-04-26 00:00:00,22.9624,23.2619,22.563101,22.8127,"1,970","45,152",0,.5995,39,203
3062,建漢,2022-04-27 00:00:00,21.7644,22.563101,21.415001,22.263599,"4,010","88,193",-2.4070001,1.2203,40,203
3062,建漢,2022-04-28 00:00:00,22.4632,22.762699,22.1637,22.4133,"1,394","31,464",.67259997,.4242,41,203
3062,建漢,2022-04-29 00:00:00,22.9125,23.1122,22.563101,22.563101,"1,688","38,624",.66820002,.51370001,42,203
3138,耀登,2021-07-01 00:00:00,262.6131,262.6131,240.806,244.51781,"4,573","1,244,557",2.3301001,9.8141003,-160,203
3138,耀登,2021-07-02 00:00:00,246.83771,256.5813,244.51781,246.3737,"1,723","464,947",.759,3.6977,-159,203
3138,耀登,2021-07-05 00:00:00,252.86951,259.3652,246.83771,248.6936,"1,306","355,036",.94160002,2.8027999,-158,203
3138,耀登,2021-07-06 00:00:00,249.6216,252.86951,241.2699,244.0538,803,"211,676",-1.8657,1.7233,-157,203
3138,耀登,2021-07-07 00:00:00,245.90981,255.18941,243.1259,245.90981,"1,004","268,947",.76050001,2.1547,-156,203
3138,耀登,2021-07-08 00:00:00,249.6216,250.54961,244.9818,246.83771,596,"158,737",.37740001,1.2790999,-155,203
3138,耀登,2021-07-09 00:00:00,246.3737,248.22971,231.06239,232.4543,"1,284","328,073",-5.8270998,2.7556,-154,203
3138,耀登,2021-07-12 00:00:00,231.06239,231.5264,214.3591,218.07091,"1,953","463,161",-6.1876001,4.1912999,-153,203
3138,耀登,2021-07-13 00:00:00,220.8548,223.1747,209.7193,210.6472,"1,062","247,056",-3.4043,2.2792001,-152,203
3138,耀登,2021-07-14 00:00:00,210.6472,218.07091,204.61549,214.3591,752,"171,247",1.7621,1.6138999,-151,203
3138,耀登,2021-07-15 00:00:00,217.14301,224.5666,211.5752,220.39079,721,"169,542",2.8139,1.5473,-150,203
3138,耀登,2021-07-16 00:00:00,223.6387,230.1344,218.07091,220.8548,954,"231,439",.2105,2.0474,-149,203
3138,耀登,2021-07-19 00:00:00,218.9989,219.9268,213.43111,215.287,406,"94,433",-2.5209999,.87129998,-148,203
3138,耀登,2021-07-20 00:00:00,211.11121,215.287,209.25529,209.25529,381,"86,696",-2.8017001,.81770003,-147,203
3138,耀登,2021-07-21 00:00:00,213.43111,215.75101,202.29559,203.2235,608,"135,627",-2.8824999,1.3048,-146,203
3138,耀登,2021-07-22 00:00:00,206.93539,212.9671,204.1515,206.47141,483,"108,518",1.5982,1.0366,-145,203
3138,耀登,2021-07-23 00:00:00,210.6472,212.5031,205.0795,205.0795,309,"69,025",-.6742,.6631,-144,203
3138,耀登,2021-07-26 00:00:00,206.93539,208.79131,204.1515,207.3994,277,"61,723",1.1312,.59450001,-143,203
3138,耀登,2021-07-27 00:00:00,211.5752,224.10271,209.25529,213.43111,"1,149","268,604",2.9082999,2.4658999,-142,203
3138,耀登,2021-07-28 00:00:00,215.75101,216.679,192.088,198.58369,"1,307","279,911",-6.9565001,2.8050001,-141,203
3138,耀登,2021-07-29 00:00:00,199.97569,203.6875,194.4079,197.1918,572,"121,979",-.70090002,1.2276,-140,203
3138,耀登,2021-07-30 00:00:00,194.8719,196.26379,189.30409,190.69611,343,"71,388",-3.2941,.73610002,-139,203
3138,耀登,2021-08-02 00:00:00,191.16,191.16,183.7363,187.4482,451,"90,833",-1.7032,.96789998,-138,203
3138,耀登,2021-08-03 00:00:00,187.4482,195.33591,185.5923,185.5923,513,"104,575",-.99010003,1.101,-137,203
3138,耀登,2021-08-04 00:00:00,186.98421,190.69611,184.66431,187.9122,474,"95,876",1.25,1.0173,-136,203
3138,耀登,2021-08-05 00:00:00,189.30409,190.2321,186.5202,187.9122,292,"59,194",0,.62669998,-135,203
3138,耀登,2021-08-06 00:00:00,188.8401,195.7998,186.5202,195.7998,475,"97,895",4.1975002,1.0194,-134,203
3138,耀登,2021-08-09 00:00:00,196.7278,196.7278,187.4482,187.4482,370,"76,817",-4.2653999,.79409999,-133,203
3138,耀登,2021-08-10 00:00:00,189.30409,189.30409,185.5923,185.5923,203,"40,996",-.99010003,.4357,-132,203
3138,耀登,2021-08-11 00:00:00,185.5923,185.5923,172.6008,176.3127,693,"132,288",-5,1.4873,-131,203
3138,耀登,2021-08-12 00:00:00,176.3127,180.48849,176.3127,180.48849,216,"41,612",2.3684001,.46360001,-130,203
3138,耀登,2021-08-13 00:00:00,180.48849,180.48849,169.81689,169.81689,356,"66,622",-5.9126,.764,-129,203
3138,耀登,2021-08-16 00:00:00,173.19659,173.19659,159.1537,161.9623,570,"99,592",-4.5883002,1.2233,-128,203
3138,耀登,2021-08-17 00:00:00,162.4304,172.7285,162.4304,164.7708,577,"103,069",1.7341,1.2383,-127,203
3138,耀登,2021-08-18 00:00:00,163.8347,171.3242,158.68559,169.91991,520,"92,218",3.125,1.1160001,-126,203
3138,耀登,2021-08-19 00:00:00,165.707,170.85609,159.1537,160.0899,388,"68,384",-5.7851,.83270001,-125,203
3138,耀登,2021-08-20 00:00:00,161.02609,164.7708,156.34509,162.8985,473,"81,275",1.7544,1.0151,-124,203
3138,耀登,2021-08-23 00:00:00,163.8347,178.8138,163.8347,178.8138,671,"123,611",9.7700996,1.4400001,-123,203
3138,耀登,2021-08-24 00:00:00,184.431,185.3672,169.91991,173.19659,891,"166,645",-3.1414001,1.9122,-122,203
3138,耀登,2021-08-25 00:00:00,175.53709,182.55859,175.53709,182.55859,737,"141,121",5.4053998,1.5817,-121,203
3138,耀登,2021-08-26 00:00:00,195.66541,200.8145,195.66541,200.8145,792,"169,138",10,1.6997,-120,203
3138,耀登,2021-08-27 00:00:00,213.45309,213.45309,188.1758,189.58009,"4,460","966,117",-5.5943999,9.5716,-119,203
3138,耀登,2021-08-30 00:00:00,193.793,194.26109,187.23959,189.58009,557,"113,832",0,1.1954,-118,203
3138,耀登,2021-08-31 00:00:00,190.0482,190.98441,183.0267,185.8353,418,"83,289",-1.9753,.89709997,-117,203
3138,耀登,2021-09-01 00:00:00,185.3672,191.92059,181.62241,191.4525,505,"100,840",3.0227001,1.0838,-116,203
3138,耀登,2021-09-02 00:00:00,191.4525,194.26109,183.4948,183.4948,410,"82,386",-4.1564999,.87989998,-115,203
3138,耀登,2021-09-03 00:00:00,183.96291,190.98441,183.96291,187.23959,346,"69,345",2.0408001,.74260002,-114,203
3138,耀登,2021-09-06 00:00:00,187.23959,187.23959,176.94141,177.87759,289,"56,165",-5,.62019998,-113,203
3138,耀登,2021-09-07 00:00:00,174.60091,179.28191,169.4518,175.53709,389,"72,002",-1.3158,.8348,-112,203
3138,耀登,2021-09-08 00:00:00,172.7285,174.60091,168.9837,169.91991,243,"44,463",-3.2,.52149999,-111,203
3138,耀登,2021-09-09 00:00:00,169.91991,173.6647,165.707,171.7923,276,"50,406",1.1019,.5923,-110,203
3138,耀登,2021-09-10 00:00:00,171.3242,174.60091,169.91991,171.3242,166,"30,669",-.27250001,.3563,-109,203
3138,耀登,2021-09-13 00:00:00,166.6432,168.9837,161.9623,165.23891,394,"70,046",-3.5518999,.84560001,-108,203
3138,耀登,2021-09-14 00:00:00,166.6432,169.91991,162.8985,164.3027,234,"41,478",-.56660002,.50220001,-107,203
3138,耀登,2021-09-15 00:00:00,164.3027,165.23891,161.9623,163.8347,159,"27,813",-.28490001,.34119999,-106,203
3138,耀登,2021-09-16 00:00:00,167.1113,168.0475,162.8985,164.3027,194,"34,275",.28569999,.4163,-105,203
3138,耀登,2021-09-17 00:00:00,164.7708,172.26041,163.36659,172.26041,323,"58,467",4.8432999,.69319999,-104,203
3138,耀登,2021-09-22 00:00:00,168.0475,188.64391,168.0475,179.75,"1,585","306,874",4.3477998,3.4015999,-103,203
3138,耀登,2021-09-23 00:00:00,183.0267,185.3672,174.1328,174.60091,665,"126,921",-2.8645999,1.4272,-102,203
3138,耀登,2021-09-24 00:00:00,177.4095,180.6862,174.60091,174.60091,264,"50,011",0,.56660002,-101,203
3138,耀登,2021-09-27 00:00:00,178.3457,178.3457,171.7923,171.7923,186,"34,805",-1.6086,.39919999,-100,203
3138,耀登,2021-09-28 00:00:00,171.7923,171.7923,165.707,167.1113,268,"47,947",-2.7248001,.57520002,-99,203
3138,耀登,2021-09-29 00:00:00,163.36659,168.0475,162.4304,164.3027,253,"44,933",-1.6806999,.54299998,-98,203
3138,耀登,2021-09-30 00:00:00,166.17509,167.1113,163.8347,165.23891,155,"27,433",.56980002,.3326,-97,203
3138,耀登,2021-10-01 00:00:00,166.17509,173.19659,162.4304,164.7708,696,"124,883",-.28330001,1.4937,-96,203
3138,耀登,2021-10-04 00:00:00,168.51559,170.388,148.8555,149.32359,930,"154,463",-9.375,1.9959,-95,203
3138,耀登,2021-10-05 00:00:00,139.49339,151.664,139.0253,150.2597,663,"102,870",.62699997,1.419,-94,203
3138,耀登,2021-10-06 00:00:00,152.6002,154.0045,147.9192,147.9192,346,"55,648",-1.5576,.74059999,-93,203
3138,耀登,2021-10-07 00:00:00,150.7278,156.345,149.7916,153.0683,406,"66,652",3.4809999,.86900002,-92,203
3138,耀登,2021-10-08 00:00:00,154.4726,156.8131,149.7916,149.7916,281,"45,911",-2.1407001,.60140002,-91,203
3138,耀登,2021-10-12 00:00:00,152.1321,153.0683,148.85539,151.19591,258,"41,849",.9375,.55220002,-90,203
3138,耀登,2021-10-13 00:00:00,152.6002,152.6002,140.4296,142.7701,425,"65,734",-5.5728002,.90960002,-89,203
3138,耀登,2021-10-14 00:00:00,145.5787,145.5787,136.6848,139.0253,529,"79,736",-2.6229999,1.1322,-88,203
3138,耀登,2021-10-15 00:00:00,142.7701,152.6002,140.89771,152.6002,836,"132,574",9.7643003,1.7893,-87,203
3138,耀登,2021-10-18 00:00:00,154.4726,167.57941,151.664,167.57941,"1,883","328,281",9.816,4.0302,-86,203
3138,耀登,2021-10-19 00:00:00,175.06889,180.218,169.4518,174.13271,"3,731","694,443",3.9105999,7.9854999,-85,203
3138,耀登,2021-10-20 00:00:00,177.8775,191.45239,176.0051,191.45239,"2,458","484,190",9.9462004,5.2609,-84,203
3138,耀登,2021-10-21 00:00:00,199.8782,207.83591,197.5377,200.3463,"5,157","1,111,812",4.6455002,11.0376,-83,203
3138,耀登,2021-10-22 00:00:00,195.6653,196.6015,184.43089,187.2395,"2,811","568,918",-6.5421,6.0163999,-82,203
3138,耀登,2021-10-25 00:00:00,184.899,205.9635,184.899,205.9635,"2,816","604,779",10,6.0271001,-81,203
3138,耀登,2021-10-26 00:00:00,213.453,220.4745,202.2187,205.9635,"4,914","1,108,096",0,10.5175,-80,203
3138,耀登,2021-10-27 00:00:00,212.98489,220.00639,209.2402,209.2402,"3,364","768,970",1.5908999,7.1999998,-79,203
3138,耀登,2021-10-28 00:00:00,214.38921,216.72971,202.2187,204.09109,"1,883","420,628",-2.4609001,4.0302,-78,203
3138,耀登,2021-10-29 00:00:00,207.3678,208.77209,198.0058,199.8782,"1,630","353,364",-2.0641999,3.4886999,-77,203
3138,耀登,2021-11-01 00:00:00,205.0273,215.32539,199.8782,209.7083,"2,424","541,984",4.9180002,5.1880999,-76,203
3138,耀登,2021-11-02 00:00:00,212.04871,213.453,196.13341,196.13341,"1,656","360,866",-6.4731998,3.5444,-75,203
3138,耀登,2021-11-03 00:00:00,196.13341,201.7506,191.45239,196.6015,"1,051","220,428",.2387,2.2495,-74,203
3138,耀登,2021-11-04 00:00:00,200.81441,202.2187,193.79289,195.6653,541,"114,007",-.47620001,1.1579,-73,203
3138,耀登,2021-11-05 00:00:00,198.942,214.8573,198.942,214.8573,"3,105","703,136",9.8086004,6.6457,-72,203
3138,耀登,2021-11-08 00:00:00,222.34689,232.177,209.7083,210.64439,"5,415","1,288,912",-1.9608001,11.5898,-71,203
3138,耀登,2021-11-09 00:00:00,214.38921,217.66589,206.8997,211.1125,"1,818","412,637",.22220001,3.8910999,-70,203
3138,耀登,2021-11-10 00:00:00,211.1125,232.177,208.77209,232.177,"4,463","1,079,212",9.9778004,9.5522003,-69,203
3138,耀登,2021-11-11 00:00:00,234.9856,238.2623,221.41071,223.2831,"6,298","1,555,527",-3.8306,13.4797,-68,203
3138,耀登,2021-11-12 00:00:00,227.02789,235.4537,222.815,222.815,"3,086","754,463",-.2096,6.605,-67,203
3138,耀登,2021-11-15 00:00:00,224.68739,231.70889,223.2831,224.68739,"1,714","416,110",.84030002,3.6684999,-66,203
3138,耀登,2021-11-16 00:00:00,227.9641,247.1562,227.496,242.0071,"6,820","1,752,577",7.7083001,14.597,-65,203
3138,耀登,2021-11-17 00:00:00,241.07091,244.8157,231.2408,236.858,"3,065","774,583",-2.1277001,6.5601001,-64,203
3138,耀登,2021-11-18 00:00:00,239.6666,240.1347,232.177,232.6451,"1,160","291,095",-1.7787,2.4828,-63,203
3138,耀登,2021-11-19 00:00:00,234.04939,245.2838,232.177,234.5175,"2,726","695,186",.80479997,5.8344998,-62,203
3138,耀登,2021-11-22 00:00:00,234.5175,241.539,219.07021,222.815,"2,325","569,572",-4.9899998,4.9762001,-61,203
3138,耀登,2021-11-23 00:00:00,223.75121,228.43221,213.453,214.38921,"1,795","422,455",-3.7815001,3.8419001,-60,203
3138,耀登,2021-11-24 00:00:00,217.1978,222.34689,213.453,220.4745,"1,188","277,125",2.8383999,2.5427001,-59,203
3138,耀登,2021-11-25 00:00:00,220.9426,220.9426,205.9635,207.3678,"1,479","335,480",-5.9447999,3.1654999,-58,203
3138,耀登,2021-11-26 00:00:00,204.5592,210.64439,202.2187,203.15491,945,"207,332",-2.0316,2.0225999,-57,203
3138,耀登,2021-11-29 00:00:00,199.4101,209.2402,192.3886,204.5592,"1,263","272,185",.69120002,2.7032001,-56,203
3138,耀登,2021-11-30 00:00:00,207.83591,211.5806,203.623,204.09109,714,"158,203",-.2288,1.5282,-55,203
3138,耀登,2021-12-01 00:00:00,206.43159,209.7083,201.7506,205.49541,916,"201,842",.68809998,1.9605,-54,203
3138,耀登,2021-12-02 00:00:00,208.304,213.453,204.09109,204.09109,"1,308","292,122",-.68339998,2.7995,-53,203
3138,耀登,2021-12-03 00:00:00,207.3678,209.7083,205.0273,205.9635,588,"130,248",.9174,1.2585,-52,203
3138,耀登,2021-12-06 00:00:00,208.304,208.77209,204.09109,205.0273,359,"79,117",-.45449999,.76840001,-51,203
3138,耀登,2021-12-07 00:00:00,207.83591,219.07021,207.3678,211.1125,"1,967","449,759",2.9679999,4.21,-50,203
3138,耀登,2021-12-08 00:00:00,216.72971,218.134,212.04871,212.04871,989,"227,400",.44350001,2.1168001,-49,203
3138,耀登,2021-12-09 00:00:00,215.32539,220.4745,212.04871,212.04871,975,"225,202",0,2.0868001,-48,203
3138,耀登,2021-12-10 00:00:00,217.66589,218.134,212.98489,214.38921,897,"206,361",1.1038001,1.9198999,-47,203
3138,耀登,2021-12-13 00:00:00,222.34689,234.9856,217.1978,227.9641,"4,084","995,579",6.3319001,8.7411003,-46,203
3138,耀登,2021-12-14 00:00:00,227.02789,232.177,216.72971,218.134,"1,989","476,658",-4.3120999,4.2571001,-45,203
3138,耀登,2021-12-15 00:00:00,219.07021,220.9426,215.7935,218.134,726,"169,898",0,1.5539,-44,203
3138,耀登,2021-12-16 00:00:00,221.8788,230.77271,220.00639,223.75121,"1,794","432,569",2.5750999,3.8397,-43,203
3138,耀登,2021-12-17 00:00:00,221.8788,227.496,214.38921,218.6021,"1,138","268,091",-2.3013,2.4356999,-42,203
3138,耀登,2021-12-20 00:00:00,215.32539,217.66589,211.1125,211.1125,640,"145,950",-3.4261,1.3698,-41,203
3138,耀登,2021-12-21 00:00:00,212.98489,216.2616,212.5168,213.9211,464,"106,274",1.3304,.99309999,-40,203
3138,耀登,2021-12-22 00:00:00,217.1978,220.4745,212.04871,213.453,600,"138,314",-.21879999,1.2842,-39,203
3138,耀登,2021-12-23 00:00:00,215.32539,216.72971,209.7083,209.7083,605,"137,381",-1.7544,1.2948999,-38,203
3138,耀登,2021-12-24 00:00:00,212.98489,212.98489,206.8997,206.8997,404,"90,403",-1.3393,.86470002,-37,203
3138,耀登,2021-12-27 00:00:00,208.304,209.2402,205.49541,205.9635,305,"67,422",-.45249999,.65280002,-36,203
3138,耀登,2021-12-28 00:00:00,208.77209,213.453,206.43159,211.1125,655,"147,739",2.5,1.4019001,-35,203
3138,耀登,2021-12-29 00:00:00,211.5806,213.9211,209.7083,212.5168,381,"86,151",.6652,.81550002,-34,203
3138,耀登,2021-12-30 00:00:00,213.453,217.66589,210.64439,211.1125,613,"140,016",-.66079998,1.312,-33,203
3138,耀登,2022-01-03 00:00:00,212.5168,216.72971,209.2402,215.32539,678,"154,314",1.9956,1.4511,-32,203
3138,耀登,2022-01-04 00:00:00,217.1978,217.1978,212.5168,214.38921,440,"100,811",-.4348,.94169998,-31,203
3138,耀登,2022-01-05 00:00:00,215.32539,227.02789,214.8573,222.34689,"2,608","620,383",3.7118001,5.5819998,-30,203
3138,耀登,2022-01-06 00:00:00,218.6021,221.8788,214.38921,214.8573,803,"186,583",-3.3684001,1.7187001,-29,203
3138,耀登,2022-01-07 00:00:00,216.2616,218.6021,201.2825,201.7506,"1,380","304,421",-6.1002002,2.9535999,-28,203
3138,耀登,2022-01-10 00:00:00,202.2187,208.77209,201.7506,205.0273,426,"93,588",1.6241,.91180003,-27,203
3138,耀登,2022-01-11 00:00:00,208.304,208.77209,197.5377,199.8782,438,"94,794",-2.5114,.9375,-26,203
3138,耀登,2022-01-12 00:00:00,200.81441,202.6868,193.79289,193.79289,485,"102,001",-3.0445001,1.0381,-25,203
3138,耀登,2022-01-13 00:00:00,194.5336,198.7524,190.3148,192.65849,404,"83,590",-.61339998,.86470002,-24,203
3138,耀登,2022-01-14 00:00:00,193.5961,195.0023,185.6272,187.03349,576,"115,929",-2.9196999,1.2328,-23,203
3138,耀登,2022-01-17 00:00:00,189.84599,195.0023,187.03349,195.0023,472,"96,526",4.2607002,1.0102,-22,203
3138,耀登,2022-01-18 00:00:00,196.8773,198.7524,190.3148,191.2523,503,"104,483",-1.9231,1.0766,-21,203
3138,耀登,2022-01-19 00:00:00,188.4397,189.84599,187.03349,188.4397,326,"65,557",-1.4706,.69770002,-20,203
3138,耀登,2022-01-20 00:00:00,191.2523,191.2523,187.03349,189.3773,202,"40,763",.4975,.4323,-19,203
3138,耀登,2022-01-21 00:00:00,187.5022,187.97099,181.8772,181.8772,463,"91,083",-3.9604001,.991,-18,203
3138,耀登,2022-01-24 00:00:00,175.31461,175.31461,166.877,174.37711,"1,004","182,931",-4.1237001,2.1489,-17,203
3138,耀登,2022-01-25 00:00:00,174.84579,178.12711,168.2832,169.6895,654,"120,484",-2.6882,1.3997999,-16,203
3138,耀登,2022-01-26 00:00:00,170.15829,173.43961,168.752,170.15829,394,"72,077",.2762,.84329998,-15,203
3138,耀登,2022-02-07 00:00:00,173.90829,177.6584,168.752,177.18961,273,"50,533",4.1321998,.58429998,-14,203
3138,耀登,2022-02-08 00:00:00,179.06461,183.2834,177.6584,180.9397,315,"60,810",2.1164,.6742,-13,203
3138,耀登,2022-02-09 00:00:00,185.15849,187.5022,183.2834,184.2209,320,"63,299",1.8135,.68489999,-12,203
3138,耀登,2022-02-10 00:00:00,187.03349,188.90849,179.5334,181.8772,355,"69,162",-1.2723,.75980002,-11,203
3138,耀登,2022-02-11 00:00:00,178.5959,182.3459,174.37711,179.06461,256,"49,113",-1.5464,.54790002,-10,203
3138,耀登,2022-02-14 00:00:00,178.5959,178.5959,169.6895,172.97079,386,"70,863",-3.4031,.82620001,-9,203
3138,耀登,2022-02-15 00:00:00,171.09579,174.37711,168.752,171.5645,237,"43,693",-.81300002,.50730002,-8,203
3138,耀登,2022-02-16 00:00:00,174.37711,177.6584,174.37711,175.78329,246,"46,364",2.4590001,.52649999,-7,203
3138,耀登,2022-02-17 00:00:00,178.12711,178.5959,171.5645,172.502,314,"58,347",-1.8667001,.67210001,-6,203
3138,耀登,2022-02-18 00:00:00,171.5645,173.90829,169.22079,173.90829,184,"33,919",.81519997,.39379999,-5,203
3138,耀登,2022-02-21 00:00:00,171.5645,172.502,170.15829,171.5645,209,"38,393",-1.3477,.44729999,-4,203
3138,耀登,2022-02-22 00:00:00,171.5645,171.5645,164.5332,165.4707,453,"80,769",-3.5518999,.96960002,-3,203
3138,耀登,2022-02-23 00:00:00,164.5332,167.8145,164.06441,167.3457,265,"47,142",1.1331,.56720001,-2,203
3138,耀登,2022-02-24 00:00:00,165.002,165.4707,156.0956,157.50191,590,"100,810",-5.8824,1.2628,-1,203
3138,耀登,2022-02-25 00:00:00,158.9081,164.06441,158.43941,161.25191,368,"63,084",2.381,.78759998,0,203
3138,耀登,2022-03-01 00:00:00,163.12691,170.627,162.18941,169.6895,439,"78,356",5.2326002,.93959999,1,203
3138,耀登,2022-03-02 00:00:00,165.9395,167.8145,163.5957,167.8145,242,"42,880",-1.105,.51800001,2,203
3138,耀登,2022-03-03 00:00:00,170.627,170.627,165.9395,166.877,214,"38,354",-.55870003,.458,3,203
3138,耀登,2022-03-04 00:00:00,166.877,170.15829,164.06441,165.4707,249,"44,537",-.8427,.53289998,4,203
3138,耀登,2022-03-07 00:00:00,164.5332,164.5332,157.0331,157.9706,339,"57,378",-4.5325999,.7256,5,203
3138,耀登,2022-03-08 00:00:00,152.8143,158.43941,149.0643,149.0643,453,"74,049",-5.638,.96960002,6,203
3138,耀登,2022-03-09 00:00:00,153.7518,155.1581,150.4705,154.6893,289,"47,232",3.7736001,.61860001,7,203
